INDUSTRIAL AERONAUTICA SA - INDAER                ,"CALLE 6AA, NO. 66-101 HANGAR 27    ",                                   ,ENRIQUE OLAYA HERRERA AIRPORT      ,MEDELLIN              ,  ,50024,1IDY,FS57,1IDY394C,N,N,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
INSTINCT LLC                                      ,3940 PROSPECT AVENUE               ,SUITE M                            ,                                   ,YORBA LINDA           ,CA,92886,1ILR,WP05,1ILR471B,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
AAR AIRCRAFT SERVICES - ALBUQUERQUE               ,3890 ABERDEEN DR.                  ,KIRTLAND AFB                       ,HANGAR 481 WEST                    ,ALBUQUERQUE           ,NM,87117,1IRR,SW01,1IRR102C,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
INDY AEROSPACE INC                                ,2801 Fortune Circle East Suite J   ,                                   ,                                   ,Indianapolis          ,IN,46241,1IYR,GL11,1IYR451C,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
INDY JET SERVICES LLC                             ,3867 AVIATION WAY                  ,Building #402                      ,                                   ,GREENFIELD            ,IN,46140,1JIR,GL11,1JIR829B,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
JETMARK AVIATION SERVICES INC                     ,3315 N. MEMORIAL                   ,HANGAR 31                          ,TULSA INTERNATIONAL AIRPORT        ,TULSA                 ,OK,74115,1JMR,SW15,1JMR280B,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N, , ,,,,,,,,,Repair
JET TECH LTD                                      ,16233 VANOWEN ST.                  ,HANGAR #1                          ,                                   ,VAN NUYS              ,CA,91406,1JTR,WP01,1JTR688B,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
"READYJET TECHNICAL SERVICES, INC.                 ",1 WARREN STREET                    ,                                   ,                                   ,JOHNSTOWN             ,NY,12095,1JYR,EA01,1JYR059C,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
AIR-CRAFTERS AVIATION LLC                         ,"39450 3RD STREET EAST, #147        ",                                   ,                                   ,PALMDALE              ,CA,93550,1KAR,WP01,1KAR994B,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
ALTENRHEIN AVIATION LTD.                          ,FLUGHAFENSTRASSE 11                ,9423 ALTENRHEIN                    ,                                   ,SWITZERLAND           ,  ,          ,1KGY,FS59,1KGY741C,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
LIVE AEROSPACE INC                                ,7205 NW 68TH ST                    ,BAY 11                             ,                                   ,MIAMI                 ,FL,33166,1L9R,SO19,1L9R030C,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
LANDING GEAR TECHNOLOGIES LLC                     ,7635 WEST 2ND COURT                ,                                   ,                                   ,HIALEAH               ,FL,33014,1LGR,SO19,1LGR375B,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y, , ,,,,,,,,,Repair
LKD AEROSPACE INC                                 ,8026 BRACKEN PLACE SE              ,                                   ,                                   ,SNOQUALMIE            ,WA,98065,1LKR,NM01,1LKR990Y,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
LUMA TECHNOLOGIES                                 ,13226 SE 30TH STREET               ,SUITE B-3                          ,                                   ,BELLEVUE              ,WA,98005,1LMR,NM01,1LMR778C,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
SAS PAUL LOPEZ                                    ,Espace technologique Jean Bertin   ,Avenue du 1er Mai                  ,                                   ,TARNOS                ,  ,40220,1LPY,FS59,1LPY905C,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
LUHTECH INC                                       ,NORTH COUNTY AIRPORT F45           ,11250 # 8 AVIATION BLVD            ,                                   ,WEST PALM BEACH       ,FL,33412,1LUR,SO19,1LUR269B,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
MTG AEROSPACE INC                                 ,7938 NW 66 STREET                  ,                                   ,                                   ,MIAMI                 ,FL,33166,1M2R,SO19,1M2R672B,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
EMBRAER EXECUTIVE JET SERVICES LLCCES INC         ,5643 SOUTH AVERY CIRCLE            ,                                   ,                                   ,MESA                  ,AZ,85212,1MB2,WP07,1MB2176B,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
EMBRAER EXECUTIVE JET SERVICES LLC                ,276 S.W. 34TH STREET               ,                                   ,                                   ,FT. LAUDERDALE        ,FL,33315,1MB3,SO19,1MB3176B,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
"EMBRAER EXECUTIVE JET SERVICES, LLC               ",41 PERIMETER ROAD                  ,                                   ,                                   ,WINDSOR LOCKS         ,CT,6096,1MBD,EA63,1MBD176B,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
EMBRAER AIRCRAFT MAINTENANCE SERVICES INC         ,10 AIRWAYS BOULEVARD               ,                                   ,                                   ,NASHVILLE             ,TN,37217,1MBR,CE19,1MBR176B,Y,Y,Y, ,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N, , ,,,,,,,,,Repair
MATHER AVIATION VAN NUYS LLC                      ,7240 HAVENHURST PLACE              ,                                   ,                                   ,VAN NUYS              ,CA,91406,1MER,WP01,1MER830B,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
MASTER AIR PARTS INC                              ,3070 SKYWAY DRIVE SUITE 303        ,                                   ,                                   ,SANTA MARIA           ,CA,93455,1MPR,WP01,1MPR946Y,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
"MP AERO, LLC                                      ",7701 WOODLEY AVENUE                ,                                   ,                                   ,VAN NUYS              ,CA,91406,1MQR,WP01,1MQR180C,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
MONTGOMERY AVIATION LLC                           ,11329 East State Road 32           ,                                   ,                                   ,Zionsville            ,IN,46077,1MYR,GL11,1MYR828C,N,N,N, ,N,Y,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
AIRCRAFT STRUCTURAL INSPECTIONS LLC               ,108A W. WASHINGTON                 ,                                   ,                                   ,MOUNTAIN VIEW         ,AR,72560,1NPR,SW11,1NPR910B,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N, , ,,,,,,,,,Repair
OLYMPIA PROPELLER GOVERNOR LLC                    ,4626 88TH AVE SW                   ,                                   ,                                   ,OLYMPIA               ,WA,98512,1OPR,NM01,1OPR610B,Y,N,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
RSM HOLDINGS LLC                                  ,"RSM HOLDINGS, LLC                  ",953 AIRPORT SERVICE ROAD           ,                                   ,NASHVILLE             ,TN,37214,1ORR,CE19,1ORR139B,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
1 VISION AVIATION PLLC                            ,2500 Keokuk Avenue                 ,                                   ,                                   ,Sioux City            ,IA,51111,1OVR,CE01,1OVR169C,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
TEMP AIRCRAFT LLC                                 ,813 S. Airport Drive               ,                                   ,                                   ,Springfield           ,IL,62707,1P5R,GL19,1P5R894C,N,N,N, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
PRIORITY JET MAINTENANCE LLC                      ,1 CORSAIR DRIVE SUITE 200          ,                                   ,                                   ,"ATLANTA,              ",GA,30341,1PJR,SO11,1PJR531B,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
PEM-AIR TURBINE ENGINE SERVICES LLC               ,16300 FLIGHT PATH DRIVE            ,                                   ,                                   ,BROOKSVILLE           ,FL,34604,1PSR,SO35,1PSR238C,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
PLEXUS CORP                                       ,2444 SCHULTZ DR.                   ,                                   ,                                   ,NEENAH                ,WI,54957-2900,1PXR,GL13,1PXR451B,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
AEROESTRUCTURA DE COLOMBIA                        ,TRANSVERSAL 112B BIS A             ,NO. 65A-19                         ,VILLA GLADYS                       ,BOGOTA                ,  ,N/A       ,1QCY,FS57,1QCY392C,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
ISLA GRANDE MAINTENANCE AND AVIONICS SERVICES     ,ISLA GRANDE FLYING SCHOOL          ,FERNANDO LUIS RIBAS DOMINICCI      ,AIRPORT LOT G-6                    ,SAN JUAN              ,PR,919,1QPR,SO63,1QPR832B,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
R V MARINE INC                                    ,203 N DANDY ST.                    ,                                   ,                                   ,ST. MARYS             ,GA,31558,1RVR,SO11,1RVR314B,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
RAW SPENCER LLC                                   ,16911 103RD AVENUE E.              ,                                   ,                                   ,PUYALLUP              ,WA,98374,1RWR,NM01,1RWR197C,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
REXNORD INDUSTRIES LLC                            ,2162 UNION PLACE                   ,2175 UNION PLACE                   ,                                   ,SIMI VALLEY           ,CA,93065,1RXR,WP01,1RXR989B,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N, , ,,,,,,,,,Repair
STEIN'S AIRCRAFT SERVICES LLC                     ,4222 91st Avenue                   ,                                   ,                                   ,Kenosha               ,WI,53144,1S3R,GL13,1S3R356M,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
SIGNATURE AEROSPACE INC                           ,"1343 TERRELL MILL ROAD SE,         ",SUITE 364                          ,                                   ,MARIETTA              ,GA,30067,1SAR,SO11,1SAR999Y,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
SARASOTA AVIONICS INC                             ,2633 LANTANA ROAD                  ,BLDG 214                           ,                                   ,LANTANA               ,FL,33462,1SER,SO19,1SER284B,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
SOUTHERN JET MANAGEMENT LLC                       ,1800 AIRPORT ROAD                  ,                                   ,                                   ,KENNESAW              ,GA,30144,1SJR,SO11,1SJR607Y,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
SKYLINE AIRCRAFT AVIONICS DIVISION                ,3403 AIRPORT RD.                   ,                                   ,                                   ,NAMPA                 ,ID,83687,1SKR,NM11,1SKR253B,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
FDS AVIONICS CORPORATION                          ,6435 SHILOH ROAD                   ,SUITE D                            ,                                   ,ALPHARETTA            ,GA,30005,1SUR,SO11,1SUR276B,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
THE FRENCH CONNECTION                             ,809 GEORGE MADISON DRIVE           ,                                   ,                                   ,OWENSBORO             ,KY,42303,1TFR,CE17,1TFR462B,N,N,N, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
THE HOME DEPOT USA                                ,4135 SOUTH AIRPORT ROAD            ,4135 SOUTH AIRPORT ROAD            ,                                   ,ATLANTA               ,GA,30336,1THR,SO11,1THR297B,N,N,N, ,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
THINKOM SOLUTIONS INC                             ,4881 W. 145th Street               ,                                   ,                                   ,Hawthorne             ,CA,90250,1TKR,WP23,1TKR850C,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
TALON AIR MAINTENANCE SERVICES LLC                ,8300 REPUBLIC AIRPORT              ,                                   ,                                   ,FARMINGDALE           ,NY,11735,1TLR,EA11,1TLR581B,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
TALMA SERVICIOS                                   ,JORGE CHAVEZ INT'L AIRPORT         ,                                   ,                                   ,LIMA                  ,  ,          ,1TMY,FS57,1TMY400C,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
"TAMPA CARGO, SAS CORP.                            ",1650 NW 66 TH AVE SUITE 206        ,BLDG 708                           ,SUITE 211                          ,MIAMI                 ,FL,33126-7324,1TPR,SO19,1TPR381B,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
TRAKKA USA LLC                                    ,6817B ACADEMY PARKWAY EAST NE      ,                                   ,                                   ,ALBUQUERQUE           ,NM,87109,1TUR,SW01,1TUR278C,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
TOM WOOD AVIATION INC                             ,9913 WILLOW VIEW ROAD              ,                                   ,                                   ,FISHERS               ,IN,46038,1TWR,GL11,1TWR915M,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
PRECISE PITOT STATIC                              ,7383 River Glen Drive              ,                                   ,                                   ,Riverside             ,CA,92509,1UFR,WP21,1UFR670C,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
"AIR TRAVEL MANAGEMENT, LLC.                       ",854 Airport Road                   ,"Building 19, Hangar 1              ",                                   ,Lemont Furnace        ,PA,15456,1UUR,EA03,1UUR910C,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
AVIDYNE CORPORATION                               ,710 NORTH DRIVE                    ,                                   ,                                   ,MELBOURNE             ,FL,32934,1VAR,SO15,1VAR161B,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
VENTURA AEROSPACE                                 ,31355 AGOURA ROAD                  ,                                   ,                                   ,WESTLAKE VILLAGE      ,CA,91361,1VOR,WP01,1VOR801B,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
AMETEK MRO FLORIDA INC                            ,7370 NW 35TH STREET                ,                                   ,                                   ,MIAMI                 ,FL,33122-1267,1VTR,SO19,1VTR273B,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N, , ,,,,,,,,,Repair
MJETS MAINTENANCE LIMITED                         ,"Private Jet Terminal, Don Mueang   ","Int't Airport, 222 Viphavadee      ",Rangsit Road                       ,Bangkok               ,  ,10210,1WJY,FS58,1WJY617Y,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
WEST VALLEY PLATING INC                           ,21061 SUPERIOR STREET              ,                                   ,                                   ,CHATSWORTH            ,CA,91311,1WVR,WP01,1WVR001C,N,N,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N, , ,,,,,,,,,Repair
WESTWIND AVIATION INC                             ,732 W Deer Valley Rd.              ,                                   ,                                   ,Phoenix               ,AZ,85027,1WWR,WP07,1WWR827C,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
GAS TURBINE INSPECTIONS LLC                       ,1505 Wallace Drive                 ,Suite 154                          ,                                   ,Carrollton            ,TX,75006,1XUR,SW19,1XUR953C,N,N,N, ,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
AXIOM AVIONICS LLC                                ,19545 NW Von Neumann Dr            ,Suite 200                          ,                                   ,Beaverton             ,OR,97006,1XXR,NM09,1XXR791C,Y,N,N, ,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
AEROBRIGHAM LLC                                   ,"351 Airport Rd, Bldg 500           ",                                   ,                                   ,Deactur               ,TX,76234,1YJR,SW19,1YJR859C,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
"PRECISION TECH AERO, INC.                         ",6051 NW 153rd Street               ,                                   ,                                   ,Miami Lakes           ,FL,33014,1YOR,SO19,1YOR846B,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
UNICAL MRO INC                                    ,"255 South Leland Norton Way, Bay 2 ",                                   ,                                   ,San Bernardino        ,CA,92408,1YZR,WP21,1YZR790C,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
AVIATION AND MARKETING INTERNATIONAL INC.         ,1903 Russell Palmer Road           ,#200                               ,                                   ,Kingwood              ,TX,77339,1ZLR,SW09,1ZLR981C,N,N,N, ,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
ZODIAC SEAT SHELLS US LLC                         ,2641 AIRPARK DRIVE                 ,                                   ,                                   ,SANTA MARIA           ,CA,93455,1ZSR,WP01,1ZSR160C,N,N,N, ,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
"1 VISION FBO, LLC                                 ",704 W. Airport Dr.                 ,                                   ,                                   ,Watertown             ,SD,57201,215R,GL27,215R836C,N,N,N, ,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
VORTEK AVIATION                                   ,9101 BOUDREAUX ROAD                ,                                   ,                                   ,TOMBALL               ,TX,77375,21AR,SW09,21AR049M,N,N,N, ,Y,N,N,N,N,Y,Y,N,Y,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N, , ,,,,,,,,,Repair
