ADVANCED AEROTECHNOLOGIES GROUP LLC               ,631 Buss Ave.                      ,                                   ,                                   ,Greeley               ,CO,80631,27OD,GL27,27OD157P
ADVANCED AEROTECHNOLOGIES GROUP LLC               ,3900 AIRPORT ROAD HANGER #5        ,                                   ,                                   ,RAPID CITY            ,SD,57703-0000,27OR,GL27,27OR157C
AERO ENGINES LLC                                  ,615 AIRPORT ROAD #109              ,                                   ,                                   ,WINCHESTER            ,VA,22602,27WR,EA27,27WR209B
CAL-AIR AVIATION SERVICES INC                     ,1277 AIRPORT BLVD                  ,NORM MINETA INT'L AIRPORT          ,                                   ,SAN JOSE              ,CA,95110,28CR,WP15,28CR868B
AIR METHODS CORPORATION                           ,35 EAST DEWEY DRIVE HANGAR E-1    ,                                   ,                                   ,LAS VEGAS             ,NV,89119,2A62,WP19,2A62933B
AIR METHODS CORPORATION                           ,7301 SOUTH PEORIA STREET           ,                                   ,                                   ,ENGLEWOOD             ,CO,80112,2A6D,NM03,2A6D933B
AIR METHODS CORPORATION                           ,57 ALLEGHENY COUNTY AIRPORT        ,                                   ,                                   ,WEST MIFFLIN          ,PA,15122,2A6R,EA03,2A6R933B
A AND R AVIATION SERVICES INC                     ,7915 OLD HIGHWAY 99 SE             ,                                   ,                                   ,TUMWATER              ,WA,98501,2AAR,NM01,2AAR048B
AIRCRAFT ENGINE INSPECTION INC                    ,2365 SUNRISE OVAL                  ,                                   ,                                   ,MEDINA                ,OH,44256,2AER,GL25,2AER160B
AMETEK AEROSPACE AND DEFENSE                      ,33 LEWIS RD.                       ,                                   ,                                   ,BINGHAMTON            ,NY,13905,2AMR,EA23,2AMR683Y
APPAREO SYSTEMS LLC                               ,1830 NDSU RESEARCH CIRCLE NORTH    ,                                   ,                                   ,FARGO                 ,ND,58102,2ASR,GL21,2ASR229B
AB AVIATION LLC                                   ,AB AVIATION LLC                   ,841 Ronald Wood Road               ,Suite B                            ,Winder                ,GA,30680,2BKR,SO11,2BKR316R
BLUE RIDGE HELICOPTERS INC                        ,850 AIRPORT ROAD                   ,                                   ,                                   ,LAWRENCEVILLE         ,GA,30046,2BRR,SO11,2BRR564M
ADI AMERICAN DISTRIBUTORS LLC                     ,305 East Drive Suite E            ,                                   ,                                   ,Melbourne             ,FL,32904,2BXR,SO15,2BXR033D
CENTRAL CHARTER DE COLOMBIA S.A.S.                ,AEROPUERTO EL DORADO               ,ENTRADA 2 INTERIOR 1               ,BOGOTA                             ,COLOMBIA              ,  ,          ,2C2Y,FS57,2C2Y822B
CALSPAN CORPORATION                               ,2041 NIAGARA FALLS BOULEVARD       ,                                   ,                                   ,NIAGARA FALLS         ,NY,14304,2C3R,EA23,2C3R049L
CLAYTON INTERNATIONAL INC.                       ,300 DIVIDEND DRIVE                 ,                                   ,                                   ,PEACHTREE CITY        ,GA,30269,2C8R,SO11,2C8R529C
CLAY LACY AVIATION INC                            ,8285 PERIMETER ROAD SOUTH          ,                                   ,                                   ,SEATTLE               ,WA,98108,2CGR,NM01,2CGR730R
CERTIFIED AIRCRAFT MAINTENANCE LLC                ,2301 NORTH MARGINAL ROAD           ,                                   ,                                   ,CLEVELAND             ,OH,44114,2CIR,GL25,2CIR930B
AIR CAPITAL INTERIORS INC                         ,9424 E. 37TH ST. N. SUITE 300     ,                                   ,                                   ,WICHITA               ,KS,67226,2CKR,CE07,2CKR608C
CITY PLATING AND METAL FINISHING LLC              ,11511 REVERIE                      ,                                   ,                                   ,SAN ANTONIO           ,TX,78216,2CMR,SW17,2CMR246C
COMLUX AMERICA LLC                                ,2910 SOUTH HIGH SCHOOL ROAD        ,                                   ,                                   ,INDIANAPOLIS          ,IN,46241,2CXR,GL11,2CXR457B
DE LUCA OF CALIFORNIA                             ,50010 MAIN STREET                  ,                                   ,                                   ,CABAZON               ,CA,92230,2D1R,WP21,2D1R023C
DROWNS AIRCRAFT STRUCTURAL REPAIR LLC             ,212 NORTH LEONARD STREET           ,                                   ,                                   ,GREEN SPRINGS         ,OH,44836,2D5R,GL25,2D5R958B
DCME AEROSPACE INC                                ,8400 MAYFIELD ROAD                 ,STE 1                              ,                                   ,CHESTERLAND           ,OH,44026,2DCR,GL25,2DCR422B
SUBURBAN AVIATION INC.                            ,4383 SECTION ROAD                  ,                                   ,                                   ,OTTAWA LAKE           ,MI,49267,2DHR,GL23,2DHR164C
D&P TESTING INC                                   ,10601 Observation Road             ,                                   ,                                   ,Manassas              ,VA,20110,2DPD,EA27,2DPD879B
D&P TESTING INC                                   ,10300 Glen Way                     ,                                   ,                                   ,Fort Washington       ,MD,20744,2DPR,EA27,2DPR879B
DASSAULT AVIATION                                 ,78 QUAI MARCEL DASSAULT            ,                                   ,                                   ,SAINT CLOUD           ,  ,92210,2DUY,FS59,2DUY204C
DIGEX AIRCRAFT MAINTENANCE LTDA                   ,AV. BRIDGADEIRO FARIA LIMA S/N    ,HANGAR DIGEX                       ,AEROPORTO DE SAO JOSE DOS CAMPOS   ,SAO JOSE DOS CAMPOS   ,  ,12227-000 ,2DXY,FS57,2DXY146B
AED ELECTRONICS                                   ,422 FORTUNA CENTER PLAZA           ,# 804                              ,                                   ,DUMFRIES              ,VA,22025,2EDR,EA27,2EDR425C
ENVIROTAINER INC                                  ,73 SOUTHWOOD PARKWAY               ,BUILDING 600                       ,SUITE 140                          ,ATLANTA               ,GA,30354,2EOR,SO11,2EOR249C
AERO SERVICIOS ESPECIALIZADOS DEL NORESTE S.A. DE ,Carretera Monterrey-Salinas        ,Victoria Km 1.7                    ,Aeropuerto del Norte Hanger 28    ,Apodaca               ,  ,66600,2EZY,FS56,2EZY427C
AIRBORNE INC                                      ,236 SING SING ROAD                 ,                                   ,                                   ,HORSEHEADS            ,NY,14845,2F1R,EA23,2F1R262C
FREDON CORPORATION                                ,8990 TYLER BOULEVARD               ,                                   ,                                   ,MENTOR                ,OH,44060,2FCR,GL25,2FCR660B
SOUTHERN AVIATION PARTS AND SERVICES LLC          ,123 WESTSIDE BLVD                  ,                                   ,                                   ,POOLER                ,GA,31322,2FIR,SO11,2FIR237C
GDCA INC                                          ,1799 PORTOLA AVE                   ,                                   ,                                   ,LIVERMORE             ,CA,94551,2GCR,WP27,2GCR082C
GULFSTREAM-CALIFORNIA INC                         ,1501 AVIATION BLVD                 ,                                   ,                                   ,LINCOLN               ,CA,95648,2GDR,WP25,2GDR216B
GROH AVIATION LLC                                 ,799 EAST COUNTY LINE ROAD          ,                                   ,                                   ,GREENWOOD             ,IN,46143,2GHR,GL11,2GHR069C
GREAT LAKES AVIATION AND RADIO                    ,4052 LONGTIN AVE.                  ,                                   ,                                   ,LINCOLN PARK          ,MI,48146,2GLR,GL23,2GLR662B
ETIHAD AIRWAYS ENGINEERING (EYENG)                ,ABU DHABI INTERNATIONAL AIRPORT    ,                                   ,                                   ,ABU DHABI             ,  ,          ,2GUY,FS57,2GUY107C
GARY JET CENTER INC                               ,5401 AIRPORT ROAD                  ,                                   ,                                   ,GARY                  ,IN,46406,2GYR,GL03,2GYR135N
HEINEN AVIONICS LLC                               ,2651 Cadmus Rd.                    ,                                   ,                                   ,Adrian                ,MI,49221,2HAR,GL23,2HAR766B
HANGAR ONE OF CALIFORNIA INC                      ,2026 PALOMAR AIRPORT RD.           ,HANGER #2                          ,                                   ,CARLSBAD              ,CA,92011,2HGR,WP09,2HGR264B
HORIZON AIRCRAFT SERVICES INC                     ,15 Airport Road                    ,                                   ,                                   ,North Windham         ,CT,6256,2HJR,EA63,2HJR950C
HAMILTON SUNDSTRAND POLAND SP  ZO  O              ,HETMANSKA 120                      ,                                   ,                                   ,RZESZ W               ,  ,35-078 ___,2HSY,FS59,2HSY240B
